,0
1499,231450.0
1500,130366.66666666667
1501,66663.33333333333
1502,221483.33333333334
1503,268283.3333333333
1504,204400.0
1505,147273.33333333334
1506,100026.66666666667
1507,341896.76666666666
1508,258303.36666666667
1509,137886.66666666666
1510,238773.36666666667
1511,228590.0
1512,114400.0
1513,58133.333333333336
1514,310600.0
1515,141883.33333333334
1516,134203.33333333334
1517,94640.0
1518,70003.33333333333
1519,121173.33333333333
1520,205363.33333333334
1521,263530.0333333333
1522,354060.06666666665
1523,97976.66666666667
1524,137026.63333333333
1525,184400.03333333333
1526,111970.0
1527,342226.7
1528,70020.0
1529,187153.33333333334
1530,65600.0
1531,102030.0
1532,264246.6666666667
1533,245093.36666666667
1534,124273.33333333333
1535,314496.6666666667
1536,69623.33333333333
1537,202086.66666666666
1538,341893.5333333333
1539,217706.66666666666
1540,212893.36666666667
1541,108806.66666666667
1542,85893.33333333333
1543,182216.63333333333
1544,381990.2
1545,87143.33333333333
1546,237236.66666666666
1547,132220.0
1548,199430.03333333333
1549,70746.66666666667
1550,208966.73333333334
1551,447363.8333333333
1552,122860.0
1553,259323.33333333334
1554,85273.33333333333
1555,259680.0
1556,271910.0
1557,304210.0333333333
1558,176883.33333333334
1559,73896.66666666667
1560,91643.33333333333
1561,207866.66666666666
1562,235870.0
1563,182936.66666666666
1564,201056.66666666666
1565,117036.66666666667
1566,284426.6666666667
1567,225003.36666666667
1568,337236.7
1569,238873.33333333334
1570,216776.66666666666
1571,244453.46666666667
1572,164466.66666666666
1573,293836.6666666667
1574,273080.1
1575,109950.0
1576,129116.66666666667
1577,100180.0
1578,89126.66666666667
1579,231943.36666666667
1580,264993.36666666664
1581,201470.0
1582,137683.33333333334
1583,301140.0
1584,219140.0
1585,107653.33333333333
1586,238090.0
1587,306060.1
1588,177110.0
1589,448077.23333333334
1590,319960.0333333333
1591,242410.0
1592,195116.63333333333
1593,113486.66666666667
1594,224686.66666666666
1595,351233.43333333335
1596,280870.0333333333
1597,130983.33333333333
1598,131870.0
1599,145786.66666666666
1600,167776.66666666666
1601,214053.33333333334
1602,88006.66666666667
1603,136656.66666666666
1604,137560.0
1605,238383.33333333334
1606,65560.0
1607,95886.66666666667
1608,77823.33333333333
1609,98440.0
1610,239803.36666666667
1611,272223.43333333335
1612,256443.33333333334
1613,126613.33333333333
1614,352473.43333333335
1615,196546.66666666666
1616,298786.6666666667
1617,90243.33333333333
1618,195443.33333333334
1619,173130.0
1620,207070.03333333333
1621,280003.3333333333
1622,385843.63333333336
1623,100530.0
1624,100090.0
1625,124923.33333333333
1626,416313.8
1627,352013.4666666667
1628,202543.36666666667
1629,85560.0
1630,433777.0
1631,102436.66666666667
1632,294213.3333333333
1633,74520.0
1634,71503.33333333333
1635,275440.0
1636,250973.33333333334
1637,107683.33333333333
1638,98213.33333333333
1639,323460.0
1640,115386.66666666667
1641,78876.66666666667
1642,66200.0
1643,407183.56666666665
1644,299443.36666666664
1645,316493.4
1646,274546.76666666666
1647,418720.2
1648,97416.66666666667
1649,116183.33333333333
1650,274433.3333333333
1651,358623.4
1652,156423.33333333334
1653,226883.33333333334
1654,182730.0
1655,295420.0
1656,160423.33333333334
1657,172343.33333333334
1658,65736.66666666667
1659,145406.66666666666
1660,193520.0
1661,158716.66666666666
1662,193850.0
1663,264890.0
1664,271160.0333333333
1665,234103.33333333334
1666,198860.06666666668
1667,305666.6666666667
1668,185933.43333333332
1669,143873.33333333334
1670,309243.3333333333
1671,109363.33333333333
1672,266783.4
1673,186316.66666666666
1674,117496.66666666667
1675,77460.0
1676,184890.0
1677,233980.0
1678,315500.0333333333
1679,265733.3333333333
1680,103356.66666666667
1681,143406.66666666666
1682,163506.66666666666
1683,252290.03333333333
1684,296416.76666666666
1685,256650.0
1686,83683.33333333333
1687,298506.7
1688,292476.76666666666
1689,220743.33333333334
1690,103976.66666666667
1691,123886.66666666667
1692,246823.36666666667
1693,243913.33333333334
1694,162133.33333333334
1695,228396.66666666666
1696,194516.66666666666
1697,166870.0
1698,96390.0
1699,95476.66666666667
1700,141563.33333333334
1701,107696.66666666667
1702,196216.66666666666
1703,241333.33333333334
1704,126993.33333333333
1705,192720.0
1706,219276.66666666666
1707,132053.33333333334
1708,108186.66666666667
1709,299033.43333333335
1710,147420.0
1711,170396.66666666666
1712,115993.33333333333
1713,177310.0
1714,292540.0
1715,279926.7
1716,192210.0
1717,160556.66666666666
1718,73873.33333333333
1719,251833.33333333334
1720,233053.33333333334
1721,115426.66666666667
1722,362860.13333333336
1723,123683.33333333333
1724,320480.0
1725,256323.36666666667
1726,92256.66666666667
1727,81663.33333333333
1728,94743.33333333333
1729,207163.33333333334
1730,193336.66666666666
1731,199876.66666666666
1732,286223.3333333333
1733,389343.56666666665
1734,200140.03333333333
1735,191920.0
1736,69710.0
1737,150720.0
1738,174383.36666666667
1739,232126.66666666666
1740,221363.33333333334
1741,200070.0
1742,186750.06666666668
1743,241126.66666666666
1744,204133.33333333334
1745,220330.0
1746,141663.33333333334
1747,153016.66666666666
1748,348170.06666666665
1749,280603.3333333333
1750,167576.66666666666
1751,81396.66666666667
1752,333286.8333333333
1753,111006.66666666667
1754,186866.66666666666
1755,181853.33333333334
1756,108163.33333333333
1757,191290.0
1758,186883.33333333334
1759,245913.36666666667
1760,229303.4
1761,274073.36666666664
1762,206646.66666666666
1763,316100.0333333333
1764,225293.33333333334
1765,101963.33333333333
1766,179950.0
1767,86303.33333333333
1768,316226.8
1769,334226.76666666666
1770,129093.33333333333
1771,383770.1
1772,69320.0
1773,210433.33333333334
1774,215876.66666666666
1775,165596.66666666666
1776,144793.33333333334
1777,173540.0
1778,260606.66666666666
1779,249103.33333333334
1780,102460.0
1781,293500.0
1782,179183.33333333334
1783,189120.0
1784,272596.6666666667
1785,85596.66666666667
1786,206930.0
1787,135100.0
1788,149253.33333333334
1789,233680.03333333333
1790,190283.33333333334
1791,149856.73333333334
1792,155010.0
1793,199973.33333333334
1794,82663.3
1795,306313.4666666667
1796,158783.33333333334
1797,231643.4
1798,145510.0
1799,356200.13333333336
1800,393030.3333333333
1801,251926.73333333334
1802,302156.76666666666
1803,340700.06666666665
1804,158070.0
1805,74123.33333333333
1806,220570.0
1807,98330.0
1808,190753.33333333334
1809,162879.96666666667
1810,270713.36666666664
1811,181233.33333333334
1812,140853.33333333334
1813,182040.0
1814,223146.7
1815,96573.33333333333
1816,194826.7
1817,226436.66666666666
1818,108080.0
1819,180263.33333333334
1820,191646.66666666666
1821,252836.66666666666
1822,261420.03333333333
1823,213403.33333333334
1824,163600.0
1825,120423.33333333333
1826,85030.0
1827,176276.66666666666
1828,152463.33333333334
1829,178963.33333333334
1830,116476.66666666667
1831,164360.0
1832,246873.33333333334
1833,147136.66666666666
1834,312170.1
1835,92850.0
1836,185550.0
1837,121233.33333333333
1838,66716.66666666667
1839,111586.66666666667
1840,138193.36666666667
1841,167736.66666666666
1842,229710.0
1843,79706.66666666667
1844,73016.66666666667
1845,156550.0
1846,103360.0
1847,113466.66666666667
1848,85123.33333333333
1849,80936.66666666667
1850,314643.36666666664
1851,172393.33333333334
1852,148363.33333333334
1853,183586.63333333333
1854,268056.6666666667
1855,140066.66666666666
1856,202526.66666666666
1857,91320.0
1858,189603.33333333334
1859,328283.43333333335
1860,204150.0
1861,223236.66666666666
1862,383373.4666666667
1863,313303.43333333335
1864,90936.66666666667
1865,224546.66666666666
1866,112926.66666666667
1867,99220.0
1868,294896.73333333334
1869,379010.13333333336
1870,290333.3333333333
1871,196703.33333333334
1872,79456.66666666667
1873,196333.33333333334
1874,203500.03333333333
1875,109323.33333333333
1876,111316.66666666667
1877,75886.66666666667
1878,130226.66666666667
1879,372986.86666666664
1880,69360.0
1881,58346.666666666664
1882,271856.76666666666
1883,301393.3333333333
1884,91506.66666666667
1885,98226.66666666667
1886,236206.76666666666
1887,108113.33333333333
1888,308610.0
1889,179120.0
1890,302896.73333333334
1891,95680.0
1892,200523.33333333334
1893,351153.4666666667
1894,223920.0
1895,63503.333333333336
1896,211583.33333333334
1897,408323.6666666667
1898,131883.33333333334
1899,168916.66666666666
1900,68096.66666666667
1901,203226.66666666666
1902,304130.0
1903,280453.4666666667
1904,390016.9666666667
1905,77016.66666666667
1906,131103.33333333334
1907,270393.3333333333
1908,102336.66666666667
1909,132923.33333333334
1910,370216.86666666664
1911,249290.0
1912,358580.06666666665
1913,340786.73333333334
1914,290010.0
1915,298580.0333333333
1916,206803.33333333334
1917,291263.36666666664
1918,208920.0
1919,295666.7
1920,345396.76666666666
1921,216126.7
1922,197813.33333333334
1923,449397.23333333334
1924,156246.73333333334
1925,309983.36666666664
1926,230346.66666666666
1927,281706.6666666667
1928,156650.0
1929,179656.7
1930,165633.33333333334
1931,141290.0
1932,208473.33333333334
1933,300860.1
1934,202590.0
1935,283063.3333333333
1936,227436.66666666666
1937,368543.4666666667
1938,133013.33333333334
1939,235790.0
1940,120603.33333333333
1941,59663.333333333336
1942,134896.66666666666
1943,86790.0
1944,116093.33333333333
1945,259010.0
1946,262690.0
1947,319350.0
1948,120743.33333333333
1949,167173.33333333334
1950,266923.3333333333
1951,144473.33333333334
1952,156280.03333333333
1953,296850.06666666665
1954,131740.0
1955,203603.33333333334
1956,127843.33333333333
1957,88533.33333333333
1958,133816.66666666666
1959,270746.6666666667
1960,231046.66666666666
1961,161333.33333333334
1962,167806.66666666666
1963,395963.6
1964,448697.2
1965,176090.0
1966,386476.9
1967,197493.33333333334
1968,229400.03333333333
1969,126080.0
1970,210930.0
1971,277013.3333333333
1972,171720.0
1973,71976.66666666667
1974,164343.33333333334
1975,104110.0
1976,170590.0
1977,264900.0
1978,236306.7
1979,135513.33333333334
1980,129026.66666666667
1981,366013.3333333333
1982,72416.66666666667
1983,241963.36666666667
1984,348466.8333333333
1985,269020.0
1986,95480.0
1987,306206.7
1988,440073.9
1989,245550.0
1990,276066.6666666667
1991,310493.3333333333
1992,108780.0
1993,159580.0
1994,107080.0
1995,239546.7
1996,262746.6666666667
1997,93150.0
1998,285640.0
1999,206020.0
2000,133736.66666666666
2001,292576.73333333334
2002,206423.33333333334
2003,302190.0
2004,284640.0
2005,161390.0
2006,129720.0
2007,217850.03333333333
2008,196400.0
2009,64426.666666666664
2010,110570.0
2011,268356.6666666667
2012,162876.66666666666
2013,226223.33333333334
2014,112606.66666666667
2015,214563.33333333334
2016,433990.3333333333
2017,74366.66666666667
2018,242110.0
2019,303736.6666666667
2020,142020.0
2021,348330.1666666667
2022,218953.33333333334
2023,194320.0
2024,260006.66666666666
2025,289253.3333333333
2026,209206.66666666666
2027,343686.76666666666
2028,184220.0
2029,182396.66666666666
2030,230493.33333333334
2031,138400.0
2032,127593.33333333333
2033,193100.0
2034,202303.33333333334
2035,228386.66666666666
2036,160876.66666666666
2037,438903.8333333333
2038,193970.0
2039,425846.9666666667
2040,433480.43333333335
2041,116370.0
2042,144536.66666666666
2043,96630.0
2044,134343.33333333334
2045,97753.33333333333
2046,184170.0
2047,132980.0
2048,204650.0
2049,196110.0
2050,217603.33333333334
2051,280290.0
2052,264680.0
2053,420916.8333333333
2054,170380.0
2055,142596.66666666666
2056,89170.0
2057,177070.0
2058,69409.93333333333
2059,121970.0
2060,199420.03333333333
2061,107200.0
2062,148756.66666666666
2063,271143.3333333333
2064,208286.66666666666
2065,81130.0
2066,164013.33333333334
2067,233716.7
2068,275673.4
2069,115133.33333333333
2070,250593.33333333334
2071,105276.66666666667
2072,107483.33333333333
2073,237360.03333333333
2074,197490.03333333333
2075,385696.86666666664
2076,270220.06666666665
2077,144456.66666666666
2078,228646.66666666666
2079,244120.0
2080,325016.6666666667
2081,197570.0
2082,204970.0
2083,181013.33333333334
2084,401790.23333333334
2085,179716.66666666666
2086,190586.66666666666
2087,202083.33333333334
2088,169506.66666666666
2089,176560.0
2090,163026.66666666666
2091,118060.0
2092,254390.0
2093,260210.0
2094,168606.66666666666
2095,257006.7
2096,361043.5
2097,84546.66666666667
2098,191203.33333333334
2099,184940.0
2100,375293.56666666665
2101,269773.3333333333
2102,289556.6666666667
2103,188576.66666666666
2104,124730.0
2105,197113.33333333334
2106,135216.66666666666
2107,117283.33333333333
2108,174870.0
2109,120780.0
2110,140006.66666666666
2111,150896.66666666666
2112,173720.0
2113,74630.0
2114,383366.8
2115,115570.0
2116,101316.66666666667
2117,136693.33333333334
2118,102780.0
2119,178870.03333333333
2120,126116.66666666667
2121,349570.1
2122,86010.0
2123,268646.7
2124,70396.66666666667
2125,225276.66666666666
2126,183600.0
2127,196733.33333333334
2128,188843.33333333334
2129,109530.0
2130,166353.33333333334
2131,184506.66666666666
2132,346880.13333333336
2133,246573.33333333334
2134,104483.33333333333
2135,124830.0
2136,229533.33333333334
2137,278456.8
2138,286466.8
2139,350683.4
2140,167316.66666666666
2141,81330.0
2142,222956.7
2143,310670.0
2144,100916.66666666667
2145,148553.33333333334
2146,144430.0
2147,236263.33333333334
2148,135416.66666666666
2149,153710.0
2150,295280.06666666665
2151,225776.66666666666
2152,446240.56666666665
2153,229600.0
2154,182196.66666666666
2155,154733.33333333334
2156,112863.33333333333
2157,312633.4
2158,165616.66666666666
2159,104426.66666666667
2160,63086.666666666664
2161,215563.33333333334
2162,204796.66666666666
2163,235370.0
2164,385193.4666666667
2165,123753.33333333333
2166,110970.0
2167,176310.0
2168,203073.33333333334
2169,78980.0
2170,345053.4
2171,115493.33333333333
2172,170393.33333333334
2173,168030.0
2174,220496.66666666666
2175,225023.33333333334
2176,89726.66666666667
2177,375503.5
2178,171940.0
2179,215810.0
2180,113980.0
2181,92376.66666666667
2182,306500.13333333336
2183,222893.33333333334
2184,332213.4
2185,285230.06666666665
2186,278993.36666666664
2187,98426.66666666667
2188,234263.33333333334
2189,198443.33333333334
2190,137253.33333333334
2191,124423.33333333333
2192,209890.03333333333
2193,261403.36666666667
2194,182263.33333333334
2195,215860.0
2196,216896.66666666666
2197,210000.03333333333
2198,214136.66666666666
2199,282970.0
2200,136653.33333333334
2201,101520.0
2202,294010.0333333333
2203,138246.66666666666
2204,189256.66666666666
2205,210346.66666666666
2206,338126.8
2207,189990.03333333333
2208,212783.33333333334
2209,426750.5
2210,217726.66666666666
2211,257723.4
2212,302313.4
2213,113113.33333333333
2214,171416.66666666666
2215,89406.66666666667
2216,171250.0
2217,425100.4
2218,179213.33333333334
2219,428903.86666666664
2220,182540.03333333333
2221,405613.63333333336
2222,149413.33333333334
2223,213239.96666666667
2224,240276.66666666666
2225,161676.66666666666
2226,211920.06666666668
2227,134323.33333333334
2228,122283.33333333333
2229,194910.0
2230,185733.33333333334
2231,117396.66666666667
2232,78073.33333333333
2233,274736.76666666666
2234,158366.66666666666
2235,297093.4
2236,102626.66666666667
2237,94173.33333333333
2238,226130.0
2239,245733.33333333334
2240,105426.66666666667
2241,346913.36666666664
2242,116183.33333333333
2243,198333.36666666667
2244,173926.66666666666
2245,212316.66666666666
2246,358756.76666666666
2247,272666.73333333334
2248,169323.33333333334
2249,196166.66666666666
2250,224693.33333333334
2251,156680.0
2252,245593.33333333334
2253,196790.0
2254,220536.7
2255,362843.5
2256,260226.66666666666
2257,168930.0
2258,198096.66666666666
2259,337416.8333333333
2260,180806.7
2261,174406.66666666666
2262,395556.9
2263,99300.0
2264,126273.33333333333
2265,88946.66666666667
2266,376693.63333333336
2267,165363.33333333334
2268,74116.66666666667
2269,186050.0
2270,144116.66666666666
2271,176806.66666666666
2272,165436.66666666666
2273,224860.1
2274,131120.0
2275,126380.0
2276,381660.23333333334
2277,133963.33333333334
2278,146906.66666666666
2279,247046.66666666666
2280,120613.33333333333
2281,136730.0
2282,155286.66666666666
2283,199516.66666666666
2284,136620.0
2285,195383.33333333334
2286,223013.33333333334
2287,128586.66666666667
2288,101713.3
2289,211523.36666666667
2290,291936.7
2291,235780.0
2292,80030.0
2293,160850.0
2294,320650.0
2295,206936.66666666666
2296,86240.0
2297,265536.7
2298,295696.6666666667
2299,278553.3333333333
2300,114650.0
2301,162260.0
2302,244090.0
2303,125920.0
2304,170060.0
2305,214743.33333333334
2306,249080.06666666668
2307,143590.0
2308,247383.33333333334
2309,204646.66666666666
2310,232523.33333333334
2311,177716.66666666666
2312,278446.7
2313,211476.66666666666
2314,300490.0
2315,164070.0
2316,290656.6666666667
2317,177076.7
2318,62526.666666666664
2319,123550.0
2320,132493.33333333334
2321,192060.03333333333
2322,396270.3333333333
2323,107123.33333333333
2324,184576.66666666666
2325,336363.4
2326,218436.66666666666
2327,62636.666666666664
2328,307296.6666666667
2329,94290.0
2330,139486.66666666666
2331,368100.1666666667
2332,64486.666666666664
2333,212543.33333333334
2334,165780.0
2335,142603.33333333334
2336,396867.0333333333
2337,215943.36666666667
2338,76950.0
2339,74663.33333333333
2340,249630.0
2341,229260.03333333333
2342,287546.6666666667
2343,267650.1
2344,169410.0
2345,109933.33333333333
2346,350046.76666666666
2347,198556.66666666666
2348,176596.66666666666
2349,127780.06666666667
2350,88846.66666666667
2351,117726.66666666667
2352,120280.0
2353,274653.3333333333
2354,170040.0
2355,243286.76666666666
2356,167006.66666666666
2357,73280.0
2358,182026.66666666666
2359,339910.1
2360,124596.66666666667
2361,87240.0
2362,267973.36666666664
2363,76506.66666666667
2364,169603.33333333334
2365,172756.66666666666
2366,284093.3333333333
2367,408483.63333333336
2368,215373.33333333334
2369,146766.66666666666
2370,290503.3333333333
2371,241410.0
2372,163130.0
2373,171843.33333333334
2374,219716.66666666666
2375,76450.0
2376,255393.33333333334
2377,201043.33333333334
2378,86260.0
2379,434997.1666666667
2380,241753.33333333334
2381,88696.66666666667
2382,126053.33333333333
2383,87023.33333333333
2384,82113.33333333333
2385,122216.66666666667
2386,287103.3333333333
2387,253686.66666666666
2388,194723.33333333334
2389,270793.3333333333
2390,101200.0
2391,99953.33333333333
2392,119160.0
2393,371353.5
2394,210320.0
2395,239983.33333333334
2396,148486.7
2397,244280.0
2398,152726.66666666666
2399,346923.5
2400,301706.6666666667
2401,185513.33333333334
2402,196643.33333333334
2403,273426.6666666667
2404,276650.0
2405,161460.0
2406,105873.33333333333
2407,83040.0
2408,76630.0
2409,207900.03333333333
2410,185483.33333333334
2411,165996.66666666666
2412,104683.33333333333
2413,202716.66666666666
2414,234706.66666666666
2415,209183.36666666667
2416,79483.33333333333
2417,71166.66666666667
2418,117436.66666666667
2419,196123.33333333334
2420,285166.6666666667
2421,290276.76666666666
2422,225976.7
2423,229526.66666666666
2424,290636.8
2425,201723.33333333334
2426,412096.9
2427,275630.06666666665
2428,431933.76666666666
2429,200773.33333333334
2430,210603.33333333334
2431,163850.0
2432,187876.66666666666
2433,78110.0
2434,317443.3333333333
2435,142313.33333333334
2436,93610.0
2437,159056.66666666666
2438,221743.36666666667
2439,266000.0
2440,122863.33333333333
2441,316406.7
2442,238650.0
2443,131616.66666666666
2444,204146.66666666666
2445,284253.3333333333
2446,220540.0
2447,253426.7
2448,63046.666666666664
2449,85596.66666666667
2450,75333.33333333333
2451,117216.66666666667
2452,107210.0
2453,202710.0
2454,109490.0
2455,80240.0
2456,151960.0
2457,203063.36666666667
2458,95866.66666666667
2459,395727.0333333333
2460,155906.66666666666
2461,144460.0
2462,170240.0
2463,279726.7
2464,154733.33333333334
2465,197723.33333333334
2466,195903.33333333334
2467,449467.26666666666
2468,273733.4666666667
2469,186876.66666666666
2470,445330.56666666665
2471,185596.66666666666
2472,117063.33333333333
2473,110316.66666666667
2474,138586.66666666666
2475,93570.0
2476,194230.0
2477,245833.33333333334
2478,376816.7
2479,269856.6666666667
2480,108706.66666666667
2481,131333.33333333334
2482,133096.66666666666
2483,90860.0
2484,124273.33333333333
2485,159053.33333333334
2486,227423.33333333334
2487,75980.0
2488,78916.66666666667
2489,121796.66666666667
2490,153286.73333333334
2491,102403.33333333333
2492,78226.66666666667
2493,254303.36666666667
2494,76250.0
2495,201143.33333333334
2496,377946.8333333333
2497,257960.03333333333
2498,119663.33333333333
2499,205440.0
2500,110966.7
2501,226790.0
2502,278990.0333333333
2503,341353.4
2504,205816.7
2505,326350.1666666667
2506,176033.33333333334
2507,136230.0
2508,421373.56666666665
2509,421306.9666666667
2510,278923.4
2511,248736.66666666666
2512,128593.33333333333
2513,173063.33333333334
2514,148603.33333333334
2515,200133.33333333334
2516,161013.33333333334
2517,204990.0
2518,250853.33333333334
2519,408060.3
2520,330120.06666666665
2521,122420.0
2522,215750.06666666668
2523,373213.4666666667
2524,243310.06666666668
2525,215923.33333333334
2526,303733.36666666664
2527,217556.66666666666
2528,306576.7
2529,289023.36666666664
2530,237883.36666666667
2531,209486.66666666666
2532,202920.0
2533,70390.0
2534,175230.0
2535,252180.0
2536,122330.0
2537,75323.33333333333
2538,70883.33333333333
2539,229716.66666666666
2540,250720.0
2541,127366.66666666667
2542,110516.66666666667
2543,136010.0
2544,151473.33333333334
2545,97403.33333333333
2546,348713.36666666664
2547,253523.36666666667
2548,133113.33333333334
2549,193876.66666666666
2550,79583.33333333333
2551,347026.93333333335
2552,92740.0
2553,101866.66666666667
2554,107883.33333333333
2555,355483.5
2556,209943.33333333334
2557,240380.0
2558,188270.0
2559,175756.66666666666
2560,210070.03333333333
2561,229680.0
2562,120616.66666666667
2563,284510.0
2564,277293.3333333333
2565,441683.8
2566,360846.7
2567,119913.33333333333
2568,249220.0
2569,284843.36666666664
2570,65426.666666666664
2571,197640.0
2572,295480.0
2573,235030.03333333333
2574,317423.5
2575,221113.33333333334
2576,220716.66666666666
2577,226170.03333333333
2578,168280.0
2579,63696.666666666664
2580,92573.33333333333
2581,253766.66666666666
2582,174250.0
2583,430813.8333333333
2584,411266.9666666667
2585,92820.0
2586,72573.3
2587,223593.36666666667
2588,152360.0
2589,183443.33333333334
2590,76620.0
2591,247463.33333333334
2592,230473.33333333334
2593,226990.0
2594,66250.0
2595,391463.63333333336
2596,326693.43333333335
2597,217030.1
2598,80146.66666666667
2599,183976.66666666666
2600,269103.36666666664
2601,155670.0
2602,85973.33333333333
2603,227130.0
2604,200906.66666666666
2605,344763.4666666667
2606,441460.5333333333
2607,290320.0
2608,297030.0
2609,113940.0
2610,182920.0
2611,158760.0
2612,170206.73333333334
2613,89286.66666666667
2614,313406.7
2615,150240.0
2616,131193.33333333334
2617,187263.33333333334
2618,344300.13333333336
2619,96096.66666666667
2620,92746.66666666667
2621,65413.333333333336
2622,209640.03333333333
2623,152223.33333333334
2624,272580.0
2625,114526.66666666667
2626,145273.3
2627,170333.33333333334
2628,187153.33333333334
2629,122476.66666666667
2630,113723.33333333333
2631,112290.0
2632,311766.73333333334
2633,124296.63333333333
2634,304410.1666666667
2635,88116.66666666667
2636,98820.0
2637,304430.06666666665
2638,86466.66666666667
2639,211626.7
2640,304743.3333333333
2641,67386.66666666667
2642,222706.66666666666
2643,98240.0
2644,341733.5333333333
2645,169190.0
2646,108700.0
2647,62783.333333333336
2648,124243.33333333333
2649,355716.8333333333
2650,255993.33333333334
2651,256520.0
2652,95923.33333333333
2653,129780.0
2654,153133.33333333334
2655,91093.33333333333
2656,95396.66666666667
2657,201503.33333333334
2658,174936.66666666666
2659,90226.66666666667
2660,167996.66666666666
2661,112983.33333333333
2662,151310.0
2663,69886.63333333333
2664,227796.73333333334
2665,375593.4666666667
2666,61933.333333333336
2667,284140.0
2668,196086.66666666666
2669,185823.33333333334
2670,169330.03333333333
2671,103170.0
2672,205730.0
2673,354590.06666666665
2674,208130.13333333333
2675,176953.33333333334
2676,203813.33333333334
2677,194433.33333333334
2678,333003.43333333335
2679,323123.4
2680,348036.8
2681,89636.66666666667
2682,238793.36666666667
2683,163326.66666666666
2684,206563.33333333334
2685,272880.1
2686,121683.33333333333
2687,72213.33333333333
2688,179783.33333333334
2689,175216.66666666666
2690,183853.33333333334
2691,243560.0
2692,304153.36666666664
2693,125963.33333333333
2694,196273.33333333334
2695,220760.0
2696,233716.66666666666
2697,225303.33333333334
2698,235850.0
2699,274770.13333333336
2700,288416.73333333334
2701,213940.0
2702,59126.666666666664
2703,143530.0
2704,194786.66666666666
2705,198290.1
2706,257790.0
2707,263076.6666666667
2708,151446.66666666666
2709,79446.66666666667
2710,270170.06666666665
2711,321013.4
2712,186600.0
2713,106936.66666666667
2714,201816.66666666666
2715,202650.0
2716,414877.0
2717,280880.1
2718,449120.5333333333
2719,110266.66666666667
2720,235323.33333333334
2721,204403.33333333334
2722,154546.66666666666
2723,232436.66666666666
2724,282210.0
2725,105803.33333333333
2726,316380.0
2727,152490.0
2728,232456.66666666666
2729,66926.66666666667
2730,323956.73333333334
2731,64176.666666666664
2732,227086.66666666666
2733,132346.66666666666
2734,272240.0
2735,186330.0
2736,140510.0
2737,262103.33333333334
2738,181593.33333333334
2739,160750.0
2740,144480.0
2741,160276.66666666666
2742,88976.66666666667
2743,102803.33333333333
2744,137746.66666666666
2745,170596.66666666666
2746,94513.33333333333
2747,196536.73333333334
2748,120770.0
2749,151776.7
2750,129946.66666666667
2751,342096.8
2752,158670.0
2753,363616.73333333334
2754,151743.33333333334
2755,198866.66666666666
2756,342090.2
2757,67693.33333333333
2758,303293.36666666664
2759,206940.0
2760,214426.66666666666
2761,202450.0
2762,129056.66666666667
2763,355873.4666666667
2764,304293.4
2765,205666.66666666666
2766,250913.33333333334
2767,373313.4666666667
2768,71236.66666666667
2769,162263.33333333334
2770,258956.73333333334
2771,143583.36666666667
2772,151540.0
2773,79960.0
2774,375783.5
2775,201346.66666666666
2776,121343.33333333333
2777,190003.33333333334
2778,181143.33333333334
2779,283070.0333333333
2780,132230.0
2781,108233.33333333333
2782,391820.4
2783,98576.66666666667
2784,290923.36666666664
2785,119010.0
2786,247223.33333333334
2787,183203.33333333334
2788,208026.66666666666
2789,293706.8333333333
2790,259863.4
2791,73310.0
2792,214146.66666666666
2793,90126.66666666667
2794,241853.33333333334
2795,388670.23333333334
2796,270956.73333333334
2797,184540.0
2798,113856.66666666667
2799,93266.66666666667
2800,119570.0
2801,113546.66666666667
2802,83750.0
2803,228860.0
2804,177533.36666666667
2805,224410.0
2806,156386.66666666666
2807,301910.0
2808,342323.5333333333
2809,91866.66666666667
2810,193386.66666666666
2811,189226.66666666666
2812,90716.66666666667
2813,72343.33333333333
2814,192870.0
2815,364146.73333333334
2816,287820.06666666665
2817,123640.0
2818,351676.73333333334
2819,212776.66666666666
2820,289940.0
2821,241790.03333333333
2822,186676.66666666666
2823,78690.0
2824,223846.66666666666
2825,271493.3333333333
2826,270960.0333333333
2827,313580.0333333333
2828,160213.33333333334
2829,207516.66666666666
2830,181463.33333333334
2831,423680.36666666664
2832,173210.0
2833,216710.0
2834,186410.0
2835,252800.0
2836,346853.5
2837,76170.0
2838,299530.0
2839,109656.66666666667
2840,91150.0
2841,142793.4
2842,124980.0
2843,185326.66666666666
2844,90030.0
2845,73530.0
2846,233220.0
2847,150640.0
2848,192500.0
2849,281143.4
2850,215030.0
2851,251933.33333333334
2852,165903.33333333334
2853,217160.0
2854,240170.0
2855,87123.33333333333
2856,92863.33333333333
2857,150380.0
2858,274836.7
2859,65816.66666666667
2860,214223.36666666667
2861,409730.26666666666
2862,250430.0
2863,126923.33333333333
2864,98503.33333333333
2865,332880.13333333336
2866,107460.0
2867,272130.0333333333
2868,143040.0
2869,264796.6666666667
2870,235553.43333333332
2871,259463.43333333332
2872,186186.66666666666
2873,327323.43333333335
2874,222716.66666666666
2875,169303.33333333334
2876,111846.66666666667
2877,77433.33333333333
2878,262380.0333333333
2879,324743.4666666667
2880,381283.4
2881,286530.0333333333
2882,364066.86666666664
2883,274130.0333333333
2884,182220.0
2885,150053.33333333334
2886,257170.0
2887,91160.0
2888,207746.66666666666
2889,247646.66666666666
2890,403443.63333333336
2891,118613.33333333333
2892,171613.33333333334
2893,114860.0
2894,227876.66666666666
2895,191540.0
2896,114806.66666666667
